,q10,q50,q90,truth,$btc_dom,$fg_index,$high_vol_flag,$momentum_10,$momentum_25,$momentum_5,$realized_vol_6,$relative_volatility_index,OPEN1,RSV1,RSV2,RSV3,VOLUME1,btc_dom_high,btc_dom_low,btc_std_7d,btc_zscore_14d,fg_extreme_fear,fg_extreme_greed,fg_std_7d,fg_zscore_14d,vol_extreme_high,vol_extreme_low,vol_high,vol_low,vol_momentum_scaled,vol_raw,vol_raw_decile,vol_raw_momentum,vol_risk,vol_scaled,vol_regime_low,vol_regime_medium,vol_regime_high,momentum_regime_trending,momentum_regime_ranging,regime_low_vol_trending,regime_low_vol_ranging,regime_high_vol_trending,regime_high_vol_ranging,regime_stability,spread,abs_q50,market_variance,prediction_variance,total_risk,enhanced_info_ratio,info_ratio,potential_gain,potential_loss,prob_up,expected_value,variance_regime_low,variance_regime_medium,variance_regime_high,variance_regime_extreme,signal_thresh_adaptive,effective_info_ratio_threshold,economically_significant_traditional,economically_significant_expected_value,economically_significant_combined,economically_significant,high_quality,tradeable,q50_x_low_variance,q50_x_high_variance,q50_x_extreme_variance,q50_x_trending,spread_x_high_variance,vol_risk_x_abs_q50,enhanced_info_ratio_x_trending,signal_to_variance_ratio,variance_adjusted_signal,signal_rel,signal_tier,kelly_position_size,signal_tanh,side,signal_strength,position_size_suggestion
vol_momentum_scaled,-0.03869592282866749,0.030076629704591424,0.06058833167102629,-0.009778163920308775,-0.00040895219851832604,0.0024969161149442035,0.23325553166085364,-0.024644155194312425,-0.011968098597735928,-0.053144605160470884,0.20432182961013273,0.30033907754833605,0.045727861452780134,-0.0007457255223525667,-0.008410962397760124,-0.013672733717555287,-0.0015083529102062148,-0.0014346095030674667,0.0014855634663051202,-0.0005498704995122954,0.000779047012878971,-0.00170917098137587,0.0017264773904829306,-0.004773269595208155,0.002813938786837988,0.1775073705969632,-0.09156975055263734,0.15961511094714032,-0.1236462174350642,1.0,0.20432182961013273,0.18977973808615603,1.0000000000000009,0.161727655853951,0.28628097476366215,,,,,,,,,,2.6685455716046076e-05,0.05284545039265637,0.09008080630641427,0.161727655853951,0.06235758642754139,0.1598009319676174,-0.019944044628716982,0.02988472505292033,0.06475187661870371,0.03394345891371971,0.03500171122429574,0.053952416055479756,-0.07616550229398542,-0.05763995962243093,0.04222239595475309,0.15417089714697493,0.18894646539506282,0.15672670366958433,-0.023937810337443646,0.03239128640374372,0.04672958566644707,0.03239128640374372,,0.03239128640374372,-0.023373280103774006,0.03699406599619796,0.08483276214065147,,0.012393097976598825,0.20702682748750698,,0.021126571420202443,0.016743498514431736,-0.0065948793856388625,-0.020129157988971108,0.003635332029680345,-0.011374877124800287,0.04304173494944594,0.022662853313188507,0.00845040638929207
vol_raw,-0.6441753173554978,0.0911089960939642,0.6951151857953978,0.009836693041613696,0.0700851615900809,-0.036013669391416106,0.33927614448748705,-0.07417097833646233,-0.0987542915821503,-0.03396330936313221,1.0,0.4162040735305302,0.022596341987820907,0.009065489177008593,0.011717115979400493,0.01101785958938826,3.7523561552302264e-05,0.1195876459319368,-0.038584161124841414,0.3835609105422416,0.07843795666883946,0.21547853082829949,0.13354467014771876,0.17596870822283073,-0.10316828210838443,0.5381980420317143,-0.25535994335643886,0.5323883689676523,-0.39471044968489283,0.20432182961013273,1.0,0.600253142360003,0.2043218283485317,0.752159084822969,0.5076148448441257,,,,,,,,,,-0.1214646983747865,0.7134436357411409,0.1421809765176268,0.752159084822969,0.636956377967302,0.9629294101325162,-0.35737674653668555,-0.23559162324507613,0.6846654528480163,0.654490789870797,0.00712384786351665,0.09379545183450111,-0.4862074412523454,-0.20282128110059272,0.25520895226144485,0.7336092816797052,0.9486025877548421,0.8048282995217478,-0.09320449477233864,0.19070084678214613,0.1670685933991299,0.19070084678214613,,0.19070084678214613,-0.10646683746827686,0.09746201450697743,0.3197337729039072,,0.2464292909535174,0.641786020316948,,-0.08665133512282794,0.04091313056522523,-0.21910561625824446,-0.1733602645091038,0.00274191692914699,-0.21232335029677588,0.18025101485909967,-0.051818622587862954,0.10717366459611226
vol_raw_decile,-0.2091454605960288,0.11407522247759147,0.2736605437213125,0.0022144135218082036,0.002711487063786329,0.012362879635379983,0.49998445420409315,-0.03631459040247299,-0.04980266064110717,-0.012432400775539263,0.600253142360003,0.6172623551308906,0.008502214545436884,0.008325064473232177,0.011994359077641459,0.010919522576336462,-0.0033846370917333876,0.0007679842771315703,0.00498068330847812,0.06553092832697073,0.082760540729569,0.02506675811382941,0.027906868038027537,0.05365622010260871,-0.034546450255069104,0.5342094177166548,-0.5389264894080464,0.7983635108797326,-0.8031023748201175,0.18977973808615603,0.600253142360003,1.0,0.18977973795365322,0.25537242992523723,0.7576623235304408,,,,,,,,,,0.0049639504203067815,0.2570811366970532,0.09224166413552032,0.25537242992523723,0.18965102373839005,0.4904122255152824,-0.27808766543025676,-0.08248737763619463,0.2554577110727659,0.2267998167684986,0.09772896314583397,0.07604664756953908,-0.5679720463247179,-0.014039415395592777,0.3598995934185733,0.41064731863411663,0.6290557989614325,0.5916489986304458,-0.11598585188057442,0.15370095380102647,0.139557649921426,0.15370095380102647,,0.15370095380102647,-0.11231222316942162,0.14892787710244584,0.1882351989753329,,0.2652261331037054,0.2188111759370064,,-0.0163571525165632,0.09128683231209182,-0.21268951402838854,-0.1838959786639505,0.005767966009247332,-0.21154735122131854,0.1624106290544325,-0.023384572705699446,0.12583055185656258
vol_raw_momentum,-0.03869592174297732,0.030076629301011328,0.06058833099880798,-0.009778163726487946,-0.00040895232376613556,0.0024969161439521185,0.23325553182970718,-0.024644154532937532,-0.011968098166470247,-0.05314460456867385,0.2043218283485317,0.30033907771741564,0.045727859870934175,-0.0007457252027850179,-0.008410962088039006,-0.013672733382739482,-0.0015083529068329854,-0.0014346094517238635,0.0014855635921044484,-0.0005498711277042984,0.0007790470772433446,-0.0017091711912688916,0.001726477337055623,-0.004773269804796604,0.002813938774496026,0.1775073702325514,-0.09156975050783189,0.15961511081321691,-0.12364621744484312,1.0000000000000009,0.2043218283485317,0.18977973795365322,1.0,0.16172765434281772,0.2862809749332344,,,,,,,,,,2.6685703687480057e-05,0.05284544945505984,0.09008080595136995,0.16172765434281772,0.062357585018257604,0.15980093068535187,-0.019944044561323385,0.02988472509218596,0.06475187557365228,0.03394345820471007,0.035001711090377925,0.05395241550122729,-0.07616550221095475,-0.05763995960805088,0.04222239626331098,0.15417089658525593,0.1889464645483841,0.15672670319133583,-0.023937810491405236,0.03239128607334652,0.04672958538859928,0.03239128607334652,,0.03239128607334652,-0.02337328010871488,0.03699406618231348,0.08483276127472016,,0.012393098152715278,0.2070268260431912,,0.021126571540201883,0.016743498254552472,-0.006594879462123141,-0.02012915812218971,0.0036353319871099774,-0.011374877219405229,0.043041734662581425,0.022662853268712327,0.008450406273924243
vol_risk,-0.4082414826195554,0.028828781619784655,0.43551485644197685,0.02018349531159419,0.04969869314919586,-0.04384434135527025,0.16318822281168538,-0.11897699895969166,-0.14452166520172813,-0.055888125173708676,0.752159084822969,0.19040644596436296,0.014567021683473628,0.005177015129499451,0.006594921932065176,0.007186435336062176,-0.0005216849202823925,0.07297472940283983,-0.023654745829268065,0.2671512063318543,0.03277551801299809,0.1355332244107442,0.05329566483617693,0.08025008175358286,-0.06837254519951763,0.304453310530714,-0.08095811112502688,0.2398831169856876,-0.1409852960989817,0.161727655853951,0.752159084822969,0.25537242992523723,0.16172765434281772,1.0,0.22543431341985878,,,,,,,,,,-0.06842675215391451,0.4494828411758791,0.05107974094499876,1.0,0.5619392524012101,0.7078514007222598,-0.15283880730201166,-0.1069316058286445,0.43519485716330686,0.4083556406298413,-0.006903191222543539,0.06420190239520528,-0.1540222513878428,-0.1327575989270101,0.027186694069490154,0.4158093322905756,0.6963899665207924,0.3981782064082973,-0.040194573837450176,0.0888349341132538,0.07708505637788707,0.0888349341132538,,0.0888349341132538,-0.03478413917310805,0.011328598447973327,0.16338837314019464,,0.028666235826832812,0.8356286225602495,,-0.1008565819174183,-0.001560042779673955,-0.11275178731286085,-0.07836507727343958,0.0010435646806154714,-0.1058266894144296,0.07920548815581116,-0.032362619986990464,0.012686441426144725
vol_scaled,-0.10527303147302337,0.08825749325153721,0.13646589515066126,-0.0001539565221768756,0.005692475234836922,0.03191448588799592,0.6397486951961698,-0.044425690207593134,-0.04018440154461703,-0.0262624961754036,0.5076148448441257,0.7678636938480898,0.01457634357145054,0.0076416445945572025,0.00825004512643581,0.003817242831086977,-0.001314267029078464,-0.0013782069583866514,-0.010938731722264361,0.006217488507083797,0.018904750572384207,-0.0022984352849055845,0.0268772576418362,-0.01281649545513758,0.005235480278873633,0.4855852115148994,-0.3852521534887979,0.6357384416887608,-0.5660185272340708,0.28628097476366215,0.5076148448441257,0.7576623235304408,0.2862809749332344,0.22543431341985878,1.0,,,,,,,,,,0.011852897895937152,0.12872210561035055,0.038493881313644174,0.22543431341985876,0.0869873659883564,0.3834746760317915,-0.2442984803897127,-0.062448652711853576,0.12580813653709555,0.11575076385175652,0.08774763085776396,0.03846877630147455,-0.4353542364673545,-0.05869330589012816,0.29956184060440844,0.3614392109441114,0.5282752458788501,0.4899500583711189,-0.12022720660610552,0.08376120233208918,0.07305800026130235,0.08376120233208918,,0.08376120233208918,-0.08879072130793293,0.1182296963055967,0.1692728379892632,,0.19033339312887665,0.19298308800777045,,-0.05868810097229603,0.0669307784822016,-0.21460201289295666,-0.18682511541712835,0.006927410575613301,-0.2133875881008755,0.08704366618936941,-0.0528388708970331,0.057588197904678506
vol_regime_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vol_regime_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vol_regime_high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
momentum_regime_trending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
momentum_regime_ranging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
regime_low_vol_trending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
regime_low_vol_ranging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
regime_high_vol_trending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
regime_high_vol_ranging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
regime_stability,0.15719552417302335,-0.012661986812078823,-0.16979039468645435,-0.00010630836655466175,-0.45867835966443044,0.1876181184271558,0.02338383591697267,4.562188905163362e-05,-0.00018704387028553306,-6.705299431016394e-05,-0.1214646983747865,0.0019946858071609465,-0.0024310283334002016,-0.015881396004161878,-0.017415610320880473,-0.017631753417942334,0.0023492502802799258,-0.4378282509033535,0.18737350800950908,-0.293341978727504,0.0408433371789486,-0.177198557927825,-0.06157756878724353,-0.15658523026210994,-0.007888360646854798,-0.00445414902492209,-0.01456232568974206,-0.0013706379141098515,-0.006670485674695086,2.6685455716046076e-05,-0.1214646983747865,0.0049639504203067815,2.6685703687480057e-05,-0.06842675215391451,0.011852897895937152,,,,,,,,,,1.0,-0.17418589453115357,0.0015733994119049625,-0.06842675215391451,-0.127806696674294,-0.1520743744041958,0.12683426234787615,0.12454813625141209,-0.16685857921685918,-0.16009973082755938,0.0236676439751258,-0.02017865640476246,0.07137083485707585,0.021189719407716717,-0.03215213774729068,-0.10075247970152165,-0.11622902901916919,-0.11272640384693575,0.01522019820723846,-0.035952065510296796,-0.027057070069561553,-0.035952065510296796,,-0.035952065510296796,0.03773055935938787,-0.029245352741138445,-0.058165348341703345,,-0.06645481125463949,-0.0628508175024263,,0.03434358512825407,-0.004527336252147754,0.0641838604871108,0.05134611308681359,0.00015131850606631673,0.06181955494361128,-0.034135343968371104,0.023173659439555756,-0.025579633510607207
spread,-0.9390197658544585,0.12694055534501172,0.9378727764108609,-0.018572894697639286,0.09374023185393218,-0.008945927415483407,0.038257895047115964,-0.095737012538713,-0.11209893793130113,-0.07841417042396534,0.7134436357411409,0.08884475540052283,0.06891030416088241,-0.0028082673764274766,-0.004186240028165909,-0.007293039378753955,0.0016001533144467516,0.17014928245272473,-0.05093298400054891,0.5591974587250286,0.07963540363635649,0.30343841929046816,0.23296063625279395,0.25249117870705395,-0.1539206620726436,0.1963852523773774,-0.14235184369514017,0.22068986792162615,-0.17512378655416472,0.05284545039265637,0.7134436357411409,0.2570811366970532,0.05284544945505984,0.4494828411758791,0.12872210561035055,,,,,,,,,,-0.17418589453115357,1.0,0.24446386353120483,0.44948284117587917,0.876943997266532,0.8707639046718748,-0.32973287614882685,-0.32457732075756246,0.9411082783230704,0.9365771541124612,-0.030371943836704503,0.07550805774151567,-0.4710558625032372,-0.07823331203709018,0.2532149914450167,0.5096775400346492,0.6960666746062398,0.6227382933127126,-0.016732919366643215,0.19911864877987126,0.1803734339535567,0.19911864877987126,,0.19911864877987126,-0.08684402067472112,0.11756989425936017,0.2695185406386315,,0.3689214576242828,0.41188128497381327,,0.07993130905611805,0.08907564061998159,-0.06473646940645265,-0.05249152132878512,0.0072462283470333365,-0.06223793728496517,0.18210363587893133,-0.012417111596543186,0.14691512978533577
abs_q50,-0.19240635632802955,0.616157274561232,0.2667627074826444,0.050446151651053865,0.018217528455430627,0.11005399735875472,0.005005654322442273,-0.1387414884483186,-0.06504140907125568,-0.26969023905794287,0.1421809765176268,0.0049703751732337485,0.33522769599643754,-0.21469980978179484,-0.3355289193943428,-0.37155409159398234,-0.0005388075308763032,0.008814683238844922,-0.02925184352051664,0.18862621391318798,0.13111461153820117,0.014827449200012395,0.0801057736674384,0.12846057368633057,0.006557537929681329,0.05371336885281059,-0.05479672178533079,0.0697932149902753,-0.07317003763979334,0.09008080630641427,0.1421809765176268,0.09224166413552032,0.09008080595136995,0.05107974094499876,0.038493881313644174,,,,,,,,,,0.0015733994119049625,0.24446386353120483,1.0,0.05107974094499876,0.1611465114280326,0.19174760025519214,0.6249979933071806,0.6711100626047599,0.2726744373515618,0.18482379795870518,0.44505215305048273,0.23777205441034482,-0.16985675206172635,0.034837916291005806,0.08304606319532483,0.09184253398601097,0.15207869985867145,0.15275802350017773,0.45258882464852285,0.3129143188569712,0.41893124118790215,0.3129143188569712,,0.3129143188569712,0.1857611630628241,0.3162859217267803,0.25304778344955864,,0.10910096844370888,0.21663691432557433,,0.9388035580327782,0.604611815696261,0.8551512945825476,0.6857450227513987,0.037270776640073916,0.8349361789702048,0.35872363504161675,0.5418869757331731,0.30788459806725366
market_variance,-0.4082414826195554,0.028828781619784655,0.43551485644197685,0.02018349531159419,0.04969869314919586,-0.04384434135527025,0.16318822281168538,-0.11897699895969166,-0.14452166520172813,-0.055888125173708676,0.752159084822969,0.19040644596436296,0.014567021683473628,0.005177015129499451,0.006594921932065176,0.007186435336062176,-0.0005216849202823925,0.07297472940283983,-0.023654745829268065,0.2671512063318543,0.03277551801299809,0.1355332244107442,0.05329566483617693,0.08025008175358286,-0.06837254519951763,0.304453310530714,-0.08095811112502688,0.2398831169856876,-0.1409852960989817,0.161727655853951,0.752159084822969,0.25537242992523723,0.16172765434281772,1.0,0.22543431341985876,,,,,,,,,,-0.06842675215391451,0.44948284117587917,0.05107974094499876,1.0,0.5619392524012101,0.7078514007222598,-0.15283880730201166,-0.1069316058286445,0.43519485716330686,0.4083556406298413,-0.006903191222543539,0.06420190239520528,-0.1540222513878428,-0.1327575989270101,0.027186694069490154,0.4158093322905756,0.6963899665207924,0.3981782064082973,-0.040194573837450176,0.0888349341132538,0.07708505637788707,0.0888349341132538,,0.0888349341132538,-0.03478413917310805,0.011328598447973327,0.16338837314019464,,0.028666235826832812,0.8356286225602495,,-0.1008565819174183,-0.001560042779673955,-0.11275178731286085,-0.07836507727343958,0.0010435646806154714,-0.1058266894144296,0.07920548815581116,-0.032362619986990464,0.012686441426144725
prediction_variance,-0.8407983440580099,0.09267723061537383,0.8049742508860948,-0.032870503137056924,0.08402257582332026,-0.030696595339123712,0.024237697013332615,-0.15538374922332668,-0.191351042251477,-0.13001775329127122,0.636956377967302,0.05402992123963922,0.11502963072525951,-0.008879297558700865,-0.014133216599307658,-0.019408510965846254,0.00046039641234507764,0.14218699809463567,-0.03993187327728044,0.48905894009129447,0.045046294390271836,0.25164798567991914,0.1684473589966215,0.15452279299023036,-0.14210670171511755,0.17302362679515615,-0.08485374468336375,0.17296522731356562,-0.11731016204885662,0.06235758642754139,0.636956377967302,0.18965102373839005,0.062357585018257604,0.5619392524012101,0.0869873659883564,,,,,,,,,,-0.127806696674294,0.876943997266532,0.1611465114280326,0.5619392524012101,1.0,0.7751879587755441,-0.21369313592905076,-0.212169074180682,0.8265557319843553,0.8200332017987654,-0.02509862764251059,0.06633187308904787,-0.264844555718143,-0.12097496356257838,0.12129390357335158,0.44037577840418607,0.5955766580407049,0.47023631863864807,-0.024376879769338607,0.1365938038379387,0.12277411327009513,0.1365938038379387,,0.1365938038379387,-0.05301024489793763,0.06467655443442336,0.2479422533342699,,0.22134392990962506,0.5024297997087144,,0.0014030989915228564,0.05359454440052939,-0.06624427695484537,-0.05397370894834289,0.00395013610530772,-0.06366548013282708,0.1217594321309288,-0.021394570455602595,0.07728369750680864
total_risk,-0.8013349747686477,0.11089969553286919,0.8331432857324076,-0.0016431193566129882,0.08543338453719408,-0.02959839136851761,0.2422058350226681,-0.08792411748278378,-0.1090596280564961,-0.054335078409469315,0.9629294101325162,0.3080622280884042,0.04248285836671578,0.004881157037220917,0.005255295817552134,0.0030777581751663457,0.00047854466193940115,0.14824881954607846,-0.04684099998134321,0.4797915014869879,0.08423533945215578,0.2645084275117053,0.1792260251739594,0.2180678444321094,-0.12837068571706572,0.4510392495567082,-0.21011689302153136,0.43981502391339683,-0.31355112020908515,0.1598009319676174,0.9629294101325162,0.4904122255152824,0.15980093068535187,0.7078514007222598,0.3834746760317915,,,,,,,,,,-0.1520743744041958,0.8707639046718748,0.19174760025519214,0.7078514007222598,0.7751879587755441,1.0,-0.3669617753929745,-0.2833048262940098,0.8282566289186891,0.8064565036128312,-0.006153502633593279,0.09226667922945361,-0.4979256591493672,-0.17334554907776636,0.25782322083217646,0.6998909371511559,0.9163623094654721,0.7840896859053452,-0.0637071710861973,0.2073482867709363,0.18381911473311907,0.2073482867709363,,0.2073482867709363,-0.10114823630305046,0.10725328721335572,0.32183827652414065,,0.2992946566886001,0.6137782426953143,,-0.029359508686973092,0.06169191830506,-0.16744891553577976,-0.13046979124434005,0.004563330707405339,-0.16129300305461938,0.19343682564729792,-0.03867275943285055,0.12853715765401105
enhanced_info_ratio,0.31671435840329293,0.3878222314821722,-0.3020945787618686,0.029297969632566298,-0.06385316866717337,0.06258238733135857,-0.1542137987030484,-0.07028916534390568,-0.028661466599067573,-0.14874334510353873,-0.35737674653668555,-0.2198773896153669,0.19029096062649742,-0.18195803002280553,-0.28076241469802354,-0.30801548547676594,-0.002380207674537652,-0.10813205259950355,0.016204116432014717,-0.13018426836896452,0.04709659455817248,-0.12722049504032107,-0.0719958347991519,-0.08567368398781515,0.051235820699744555,-0.1828274255652526,0.16525934898854266,-0.228739131347163,0.20741054997419425,-0.019944044628716982,-0.35737674653668555,-0.27808766543025676,-0.019944044561323385,-0.15283880730201166,-0.2442984803897127,,,,,,,,,,0.12683426234787615,-0.32973287614882685,0.6249979933071806,-0.15283880730201166,-0.21369313592905076,-0.3669617753929745,1.0,0.945225058925004,-0.28639230934735793,-0.3335946316511053,0.4012364086206294,0.11206308037504309,0.35013337702329,-0.017450644573496182,-0.20234322789453912,-0.23654809595107587,-0.3698783875461723,-0.3517665310583337,0.4560401206565504,0.1045131453274132,0.19176856619716778,0.1045131453274132,,0.1045131453274132,0.36480925513104107,0.06954268373643324,-0.04062292648027438,,-0.19406783940662686,-0.071646104099681,,0.6944667427361583,0.4092176909762927,0.8508852190008513,0.7086881093949787,0.022297603272349625,0.8378910875463182,0.14251513221072587,0.4984870135710297,0.1238819571582867
info_ratio,0.32313446051348865,0.42939571382920266,-0.2858960011884133,0.03489952268030193,-0.05783769984685506,0.061824590254950774,-0.02934134053024091,-0.07999109126672531,-0.030956729372631348,-0.1694361378695944,-0.23559162324507613,-0.0708904255456907,0.220465068194677,-0.19752670417238205,-0.30504093806128246,-0.3334052876102874,-0.0025722461726369297,-0.10319691205493332,0.014413604150960043,-0.128131588970302,0.06287487161517599,-0.12997273256889433,-0.07626891423179374,-0.08161956612547494,0.06986411630500555,-0.042798179770380855,0.0662191259733253,-0.06655234681534557,0.06311795342012083,0.02988472505292033,-0.23559162324507613,-0.08248737763619463,0.02988472509218596,-0.1069316058286445,-0.062448652711853576,,,,,,,,,,0.12454813625141209,-0.32457732075756246,0.6711100626047599,-0.1069316058286445,-0.212169074180682,-0.2833048262940098,0.945225058925004,1.0,-0.2740649510544528,-0.33644184185316056,0.46347751398612447,0.14289625350479285,0.2247695392597059,-0.016493163090558028,-0.1226092509138882,-0.15292801312520032,-0.239076754311181,-0.22665738530885965,0.40785067002667946,0.14994249609854787,0.2418663332318072,0.14994249609854787,,0.14994249609854787,0.3105141047382723,0.13179223385608374,0.025351110709114066,,-0.1493776707517814,-0.01255458443649016,,0.7109324668609199,0.4434668574133613,0.80388584099418,0.6494530497797907,0.023082956647087885,0.7851923086811419,0.19327834398355523,0.5027651844396619,0.16438814876243524
potential_gain,-0.8384870132725567,0.14891595437264082,0.9282820000312674,0.04680721702542348,0.10625389175565832,0.0018084932089264649,0.03921968037407167,-0.0812572988830857,-0.09341924105664744,-0.07621716325997333,0.6846654528480163,0.08747517015660031,0.07525404543656045,0.002518051328505551,-0.0003561576149283046,-0.0015207657191479295,0.0009248264745836027,0.17222320230257987,-0.06037108493685244,0.5359803088340136,0.11940939339884063,0.2840164640561228,0.2258961208548108,0.2441491398401332,-0.12762417011777208,0.2003787129580577,-0.13792084834129018,0.22077481533442905,-0.1722830116636204,0.06475187661870371,0.6846654528480163,0.2554577110727659,0.06475187557365228,0.43519485716330686,0.12580813653709555,,,,,,,,,,-0.16685857921685918,0.9411082783230704,0.2726744373515618,0.43519485716330686,0.8265557319843553,0.8282566289186891,-0.28639230934735793,-0.2740649510544528,1.0,0.7629291108409452,0.01307489755285794,0.40329598021788465,-0.4465528869116726,-0.07715077154764391,0.23739990866990524,0.49156783374563146,0.6672623712221125,0.5969062807192882,0.0015763731026933014,0.3800156962007062,0.3443249920940853,0.3800156962007062,,0.3800156962007062,-0.08695272975708701,0.1270232569376068,0.2810355764856238,,0.3432796822598763,0.42302476810474704,,0.1087649119767965,0.11107160396413754,-0.03093547920763169,-0.023290524951767158,0.01408614033177809,-0.02892609084848509,0.3529534483388741,0.07674810954451089,0.32006218033293904
potential_loss,-0.9263399781411303,0.08838388869239276,0.8310899018799353,-0.08403116397142002,0.06910314221377209,-0.018981819222155315,0.03252244566648976,-0.09883799649209317,-0.11751634651216543,-0.07093990313437505,0.654490789870797,0.07923167053911433,0.053769969903179164,-0.0079922360284655,-0.007650020923442931,-0.012383799946042376,0.002100950628317823,0.1468228807566406,-0.03481414708420635,0.5136715186470725,0.028512603585072488,0.28580290016193516,0.21128752768770082,0.2297070083957095,-0.16201071950092075,0.16784976159314682,-0.12923693460737795,0.19316190527002852,-0.1562885579097995,0.03394345891371971,0.654490789870797,0.2267998167684986,0.03394345820471007,0.4083556406298413,0.11575076385175652,,,,,,,,,,-0.16009973082755938,0.9365771541124612,0.18482379795870518,0.4083556406298413,0.8200332017987654,0.8064565036128312,-0.3335946316511053,-0.33644184185316056,0.7629291108409452,1.0,-0.07122131241235342,-0.2736210942511794,-0.4378474275794284,-0.06960886581002028,0.23810412533548067,0.46501558643732205,0.6393041492980409,0.5720189957388258,-0.033589372404630974,-0.013157838345471583,-0.012001724752993336,-0.013157838345471583,,-0.013157838345471583,-0.07592681481910073,0.09314890146778348,0.22403606250320973,,0.349586282826793,0.34907262061563477,,0.04012375386030656,0.055210973266250914,-0.09169637329713061,-0.07620237243950244,-0.000745511624138849,-0.08899990637019098,-0.017637196215725178,-0.10324556464261526,-0.05083009966683459
prob_up,0.09752424866502912,0.7746249937075339,0.04114470608344495,0.09268206251544471,0.0830729231135876,0.08391810586863374,0.06989120461682376,-0.18239554080696715,-0.0895481062147082,-0.26656286661703926,0.00712384786351665,0.08945918523716777,0.3177561244291545,-0.32264467222406723,-0.45721230821357806,-0.4979338633188909,0.0009472116922034616,0.01618286095610931,-0.09735776260974632,0.025085574677310554,0.21831367851751976,-0.027799628912117003,0.014363239813943466,-0.009742019191003683,0.06709650215104485,0.06463048524622562,-0.06577494931427856,0.07453117704268318,-0.07522155365385562,0.03500171122429574,0.00712384786351665,0.09772896314583397,0.035001711090377925,-0.006903191222543539,0.08774763085776396,,,,,,,,,,0.0236676439751258,-0.030371943836704503,0.44505215305048273,-0.006903191222543539,-0.02509862764251059,-0.006153502633593279,0.4012364086206294,0.46347751398612447,0.01307489755285794,-0.07122131241235342,1.0,0.26067686733162293,-0.04000258444697162,0.030821782486192197,0.011050202329620033,-0.003959432445344704,0.011026627081147808,0.01599404036185687,0.30511721387940394,0.3055894205222576,0.3419061563816373,0.3055894205222576,,0.3055894205222576,0.5186045927167448,0.28232911191393656,0.14875190571880567,,-0.0063244889144078035,0.04470566881417551,,0.44463822249020535,0.7850862771680321,0.4344305492550225,0.42880166081753,0.022892281446421497,0.4468886808463687,0.3884902390463835,0.4572671558005999,0.3103804328186878
expected_value,0.07383060197459794,0.25717943520989317,0.21686272378598884,0.20656956489879427,0.07698235459599138,0.04806794833072621,0.0235137132782935,-0.02793722667446281,0.002954119264603606,-0.08026078854574968,0.09379545183450111,0.031932300976096034,0.11457932321562415,-0.0473089942539196,-0.07874003347665137,-0.08282710579287239,-0.0011706986349090311,0.05418634351093141,-0.05711698935671312,0.07474729533100813,0.17595092521214048,0.011871770456543616,0.044648022093350226,0.03737139394554185,0.048750524964749464,0.07091507673276688,-0.0322051538141747,0.068931678794005,-0.047862423567880966,0.053952416055479756,0.09379545183450111,0.07604664756953908,0.05395241550122729,0.06420190239520528,0.03846877630147455,,,,,,,,,,-0.02017865640476246,0.07550805774151567,0.23777205441034482,0.06420190239520528,0.06633187308904787,0.09226667922945361,0.11206308037504309,0.14289625350479285,0.40329598021788465,-0.2736210942511794,0.26067686733162293,1.0,-0.05430150342153044,-0.011261035670290126,0.020525344086661193,0.07396809479460678,0.09058577173622151,0.08366732172164891,0.10649213455839904,0.6201724062194046,0.5761720350353918,0.6201724062194046,,0.6201724062194046,0.04800324098976407,0.13343532960252472,0.15454530878123934,,0.018848952642294824,0.14441151989948706,,0.19566377018775957,0.2467296401802383,0.16695312284861646,0.15277676257789086,0.027159594915963838,0.1679269011483016,0.6066423341515789,0.33303123543939417,0.5862171978276087
